"","decimalLatitude","decimalLongitude","eventDate","scientificName","taxonConceptID","recordID","data_resource"
"5178",-42.7745896363233,147.828937813592,"1995-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7abecf79-b283-4a18-b884-5e0d418fede4","Tasmanian Natural Values Atlas"
"5179",-42.5947497185068,147.078155122753,"1987-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7a6c5a6b-1ed0-446e-9ec8-ba6a62b8add4","Tasmanian Natural Values Atlas"
"5180",-42.6077567139496,146.765461524591,"2005-12-08","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7946a513-2cab-4923-b4d6-025cba687dfd","Tasmanian Natural Values Atlas"
"5181",-43.2061858295092,147.103551063805,"1990-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7935e0c5-be25-49d6-a6f8-cf0664af7c00","Tasmanian Natural Values Atlas"
"5182",-42.7782966832094,147.814317596824,"1995-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","784bdca7-09da-4c92-8daa-ad72853e7518","Tasmanian Natural Values Atlas"
"5183",-40.8809509272307,147.883195388005,"1994-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","77e6e255-1fde-4d31-b919-10dc2afaf6c0","Tasmanian Natural Values Atlas"
"5184",-42.6826791602236,146.715745422936,"1995-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","77d176a0-cea1-4ed0-99e6-2e7138b5ed1b","Tasmanian Natural Values Atlas"
"5185",-42.6151577101915,147.768014299329,"1973-12-29","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7702fdcf-f87b-4232-a7d7-50a1cb038931","Tasmanian Natural Values Atlas"
"5186",-42.2064392721593,147.67367990456,"1983-12-03","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","76c05afd-3da6-479d-a9d9-cd0e38615340","Tasmanian Natural Values Atlas"
"5187",-42.6369180103682,146.774890178673,"2005-12-05","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","76b9ab0e-d7c3-4ebb-b37d-7392e1bf8bdc","Tasmanian Natural Values Atlas"
"5188",-41.507688640981,147.642420604365,"1989-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","765851a2-1808-4b03-867d-5bd1a51febe0","Tasmanian Natural Values Atlas"
"5189",-41.6850977553175,147.079447582883,"1995-12-07","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","75d72f2e-c5a0-42ad-b006-8e1401c693fb","Tasmanian Natural Values Atlas"
"5190",-42.635104539779,146.792191704772,"2005-12-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","75bd32b1-b292-407a-85c7-36a53c04b18b","Tasmanian Natural Values Atlas"
"5191",-43.1341441872626,147.250888870574,"2011-12-15","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","74d32759-c880-471f-9ad9-decc9f28e37e","Tasmanian Natural Values Atlas"
"5192",-42.6216835687688,146.785931977785,"2005-12-08","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","74c81ed5-9543-433a-907a-3209e9f6ae00","Tasmanian Natural Values Atlas"
"5193",-43.1543976270571,147.340844239973,"1994-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","749e6c60-be3c-43db-b90d-bb7ac1dbce41","Tasmanian Natural Values Atlas"
"5194",-42.6571730418361,146.677489307537,"2005-12-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7450f174-db45-4341-a962-f3067c3fd4ec","Tasmanian Natural Values Atlas"
"5195",-42.7081641582494,147.138131384008,"1991-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","74015021-261f-4084-9b17-cc1e50a640cd","Tasmanian Natural Values Atlas"
"5196",-42.6388225351318,146.796460647361,"2005-12-06","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","736f8feb-1486-47fe-91f5-1576247396f2","Tasmanian Natural Values Atlas"
"5197",-41.9985226476,146.0814025122,"2009-12-25","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7231b6f8-4c3c-41b9-8dc3-0782921eb7b3","iNaturalist Australia"
"5198",-43.1827767111387,147.099819926348,"1994-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","711b9af3-d464-446b-8f9c-ddb2ff3f144f","Tasmanian Natural Values Atlas"
"5199",-40.8556076774074,148.177044724464,"2006-12-15","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","704f6ad8-3a66-4db6-8890-d79ca12dbb5a","Tasmanian Natural Values Atlas"
"5200",-41.9617274146293,147.627049905024,"1983-12-06","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6ec317f1-81ae-45b0-9e96-c6ebcb938ec1","Tasmanian Natural Values Atlas"
"5201",-40.9520489352266,145.367617146706,"1995-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6e9e1da6-284c-4e70-b476-4d194dc11d24","Tasmanian Natural Values Atlas"
"5202",-41.9679041708412,146.535501877912,"1989-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6e03a8e1-3750-4395-9215-81707f1bad08","Tasmanian Natural Values Atlas"
"5203",-42.1329746944935,146.43477600731,"2006-10-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","8166f5f2-7478-471a-b183-92036bb25a7c","Tasmanian Natural Values Atlas"
"5204",-41.6522337160833,147.721916228214,"1990-12-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6d4ec5d8-7619-4e70-8a2c-f19912571368","Tasmanian Natural Values Atlas"
"5205",-41.5660614491991,147.672982233785,"1989-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6c4cec33-49d7-4ad0-abc3-f6e2bc09ee05","Tasmanian Natural Values Atlas"
"5206",-40.8417420437486,147.688139549695,"1991-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6c054900-2750-4bbb-9e17-c9499af5fa2d","Tasmanian Natural Values Atlas"
"5207",-41.6445021564351,147.73383792231,"1986-10-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7fea82df-cfe5-4629-9197-ab0718abc8cc","Tasmanian Natural Values Atlas"
"5208",-42.7927398884825,147.190898249462,"1995-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6b9957ab-8edb-476a-bf7d-d46b19a593e6","Tasmanian Natural Values Atlas"
"5209",-42.6410755855608,146.764421579229,"2005-12-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6b218152-50ab-43b5-b639-2d0becae0a92","Tasmanian Natural Values Atlas"
"5210",-42.126623166964,146.436199622941,"2006-10-17","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7f9d3b1e-c42c-4c6d-8952-8fd2190f8e32","Tasmanian Natural Values Atlas"
"5211",-42.0819673715669,146.39687886753,"2004-10-30","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7f480871-3c51-42a8-b84b-f77e939ee372","Tasmanian Natural Values Atlas"
"5212",-43.0576000883879,146.89085395486,"1991-12-08","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6af50dc1-9e74-426e-b606-4a251780b007","Tasmanian Natural Values Atlas"
"5213",-42.6377541077191,146.793244050963,"2008-10-05","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7f3531ab-2b8d-49bf-8e9e-7a7ed1a561f5","Tasmanian Natural Values Atlas"
"5214",-42.6196576245368,146.776671680283,"2004-11-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","155827f4-5511-452c-8fe0-cc16c628c747","Tasmanian Natural Values Atlas"
"5215",-42.6183915887726,146.78813808191,"2007-10-11","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7ee2c210-e2c3-4997-b0e4-6d73e2be8881","Tasmanian Natural Values Atlas"
"5216",-43.0269951357192,146.904409653636,"1993-11-23","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","152d22c3-3812-4111-8754-e9b6101b7a5e","Tasmanian Natural Values Atlas"
"5217",-42.6158915472081,146.800132275201,"2005-12-12","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6ae14fbd-6e72-4f21-9aa0-5a6211089d9e","Tasmanian Natural Values Atlas"
"5218",-40.8818460424927,145.401353083722,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6aa825d1-8339-4e4a-8ca1-6510f4be5e3c","Tasmanian Natural Values Atlas"
"5219",-42.6158915472081,146.800132275201,"2005-12-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","69fb9054-76a4-4f05-9fa1-6d1d9a9f1e21","Tasmanian Natural Values Atlas"
"5220",-41.651660176564,146.191911271125,"1995-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","69d996a4-61a6-40e6-aa3d-e00c9493ca4b","Tasmanian Natural Values Atlas"
"5221",-41.8560279608731,147.230253783048,"1995-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","69980aba-6261-43b1-ab08-63664cf34703","Tasmanian Natural Values Atlas"
"5222",-42.0994577765805,146.473712557003,"2007-10-16","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7eb1167a-dcb7-4b12-a86d-ec4767f675d3","Tasmanian Natural Values Atlas"
"5223",-40.8835074483409,148.196161633369,"2006-12-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6964dd98-340e-47b7-a499-0020ee1c2391","Tasmanian Natural Values Atlas"
"5224",-42.6077567139496,146.765461524591,"2005-12-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6958f30c-b595-4667-845b-af7712ad4e0b","Tasmanian Natural Values Atlas"
"5225",-40.8862674199389,148.207926660576,"2006-12-15","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","693b156b-e7fb-4c79-976b-441c87320764","Tasmanian Natural Values Atlas"
"5226",-42.0318217528369,147.817996447087,"1974-12-27","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","68acc90b-e723-459e-a6f3-c4bb2327a24f","Tasmanian Natural Values Atlas"
"5227",-42.6485013680285,147.551349960361,"1976-10-30","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7e595390-ff0c-44f5-a5aa-0f19dd3a6c02","Tasmanian Natural Values Atlas"
"5228",-42.6155085968421,146.773406609517,"2005-12-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6899d5fa-6db9-4bc0-b192-95a2969091b5","Tasmanian Natural Values Atlas"
"5229",-42.6667,147.4,"1998-12-16","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","683944ba-f578-470a-96a5-cbeb70261468","Australian National Wildlife Collection provider for OZCAM"
"5230",-42.6388225351318,146.796460647361,"2007-10-17","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7d561f84-9ef6-4deb-b8c4-355dd077df7c","Tasmanian Natural Values Atlas"
"5231",-41.7218578925702,145.005656293606,"1965-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","67d7a87c-7d00-4569-9549-5bb4b7d998db","Tasmanian Natural Values Atlas"
"5232",-42.0804065816306,146.469263763281,"2007-10-17","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","79aa2f88-e07e-49fc-a050-0963accf62b5","Tasmanian Natural Values Atlas"
"5233",-42.6769080203261,146.593722631344,"1991-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","663b2572-4271-4afc-8d7f-2c6d662f155d","Tasmanian Natural Values Atlas"
"5234",-42.0815378145,146.456946597165,"2007-10-16","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7942c5f8-867c-4bea-9a67-43705e19938d","Tasmanian Natural Values Atlas"
"5235",-42.0942926094022,146.436727912968,"2004-10-25","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","78cacdab-b3a1-4e63-a55c-7a63e3ea26e0","Tasmanian Natural Values Atlas"
"5236",-43.0151776871779,146.368045052168,"1978-10-20","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","782fdb6e-f54b-4fa7-9076-5ec8b5845f26","Tasmanian Natural Values Atlas"
"5237",-42.1287755006302,146.425267158794,"2005-10-28","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","78145544-84b6-4036-b61b-80bfb0c130cb","Tasmanian Natural Values Atlas"
"5238",-42.1287755006302,146.425267158794,"2004-10-28","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","77f09ab0-7515-45d3-be3c-6ef1ee58d205","Tasmanian Natural Values Atlas"
"5239",NA,NA,"1969-10-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","76c1c627-445b-40af-a15e-80b1de3f3a32","Queensland Museum provider for OZCAM"
"5240",-41.164483669791,147.522241233124,"1985-12-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","65d8eb62-38aa-4845-9f28-13327db84592","Tasmanian Natural Values Atlas"
"5241",-41.4544330921717,147.803528745861,"1988-12-07","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","65c65a0e-7133-44a7-99b5-50b1d9a61ad1","Tasmanian Natural Values Atlas"
"5242",-42.1209157077381,146.511400529543,"1989-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","659ec942-4afd-4235-a62c-90980faac4b5","Tasmanian Natural Values Atlas"
"5243",-42.6394756533812,146.799129793861,"2005-12-06","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","65599ead-d343-4b7b-af24-f9d459a30380","Tasmanian Natural Values Atlas"
"5244",-42.6183915887726,146.78813808191,"2005-12-06","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","64b962d7-e9d5-435b-983f-52f9d4845f12","Tasmanian Natural Values Atlas"
"5245",-42.2262076835979,146.492412892288,"1995-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","64ab979b-65e6-4fe3-97b7-b50ae1e68502","Tasmanian Natural Values Atlas"
"5246",-41.998514317377,145.834703960547,"1979-12-13","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6454bc2b-bcb5-42cf-8435-d2001311fa6c","Tasmanian Natural Values Atlas"
"5247",-42.6389853675123,146.768393653565,"2005-12-05","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","64195188-f1e1-487b-8541-b47c0319efd7","Tasmanian Natural Values Atlas"
"5248",-42.6571730418361,146.677489307537,"2005-12-12","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6411038d-a53f-462b-a9a0-eee0adef79fd","Tasmanian Natural Values Atlas"
"5249",-42.8672442515687,147.749377586029,"2006-12-14","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","63623b29-93ac-4633-bca6-47fe64383924","Tasmanian Natural Values Atlas"
"5250",-41.5479862449013,146.061312817639,"1989-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","6307fd4f-05c3-4946-b41f-334b65ce26d6","Tasmanian Natural Values Atlas"
"5251",-41.4081780649042,146.448580958306,"1994-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","62e31ad0-ca68-4b1a-8de1-095d31e6b33a","Tasmanian Natural Values Atlas"
"5252",-40.8894210018465,148.218133025808,"2006-12-13","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","627fed7b-4008-4e4d-8bda-a33b7d83902b","Tasmanian Natural Values Atlas"
"5253",-43.0288293742914,146.960869144021,"1995-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","622f39e0-adf4-4666-9833-ab3b130acc4b","Tasmanian Natural Values Atlas"
"5254",-41.2414095496847,147.735277344523,"1995-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","61a6cc7d-2ec8-4518-9399-68b0c6d953d7","Tasmanian Natural Values Atlas"
"5255",-42.6586123068588,147.734665976475,"","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","617c9b45-1cc4-4487-bbc9-9b0ea697607d","Tasmanian Natural Values Atlas"
"5256",-42.83332,147.73333,"1991-12-18","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","617a28ae-0072-49ea-918a-e902f70eb6b6","Queen Victoria Museum Art Gallery provider for OZCAM"
"5257",-42.7452167140114,147.710640415032,"1980-12-09","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5f9dd42e-ea4c-479f-96b6-667c7a355759","Tasmanian Natural Values Atlas"
"5258",-41.7886684213069,146.906271530429,"1990-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5f978983-32a2-4df3-9f7c-a6c5ccba2587","Tasmanian Natural Values Atlas"
"5259",-43.0151825387713,146.284720546537,"1979-12-25","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5ee3be3d-1276-4003-ba37-0427671d5edc","Tasmanian Natural Values Atlas"
"5260",-42.6384343469194,146.767566274006,"2005-12-08","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5ed543ca-224b-492f-b7f3-a1b2e9fae997","Tasmanian Natural Values Atlas"
"5261",-42.6232061449323,146.781487990525,"2005-12-12","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5e123a59-3895-49a0-8542-68a22ffb88d0","Tasmanian Natural Values Atlas"
"5262",-42.87811328262,147.79740928119,"2008-12-02","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5dfb76a2-a725-4a9b-bef5-76a89b295e6f","Tasmanian Natural Values Atlas"
"5263",-42.626839643541,146.783706992626,"2005-12-12","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5b152e4f-eb67-4008-8e76-cda1bd30c47b","Tasmanian Natural Values Atlas"
"5264",-42.6139341055435,146.80880748614,"2005-12-10","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5add63f8-e09b-4e02-8117-25230a423917","Tasmanian Natural Values Atlas"
"5265",-42.1651762245432,147.644792836952,"1984-12-03","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5ac26792-bf13-479c-86e2-3938fc655f52","Tasmanian Natural Values Atlas"
"5266",-42.7660849056043,147.605155536004,"1993-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5ab913d0-5618-47e3-8fff-472e69588cff","Tasmanian Natural Values Atlas"
"5267",-42.1767503392169,146.331769183349,"1992-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5a9d4a4d-756d-422c-912b-612e3e2a9279","Tasmanian Natural Values Atlas"
"5268",-42.7240039304561,146.677692996682,"1991-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5a90a666-c2ef-452d-ac57-75654f2479ac","Tasmanian Natural Values Atlas"
"5269",-42.1084000479949,147.10295497273,"1995-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","5a2edde0-8d5a-48dc-935e-3e0edd5df596","Tasmanian Natural Values Atlas"
"5270",-42.6155085968421,146.773406609517,"2005-12-06","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","59da5a92-19ea-494d-be43-7d7bf72d426d","Tasmanian Natural Values Atlas"
"5271",-42.4744664903362,147.573140930752,"1989-12-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","59649f31-2a22-4696-b707-dc0aace30ad0","Tasmanian Natural Values Atlas"
"5272",-42.8318448261184,146.201374999667,"1974-11-18","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","14cb3b3d-1c4b-410b-b68e-349a8174050f","Tasmanian Natural Values Atlas"
"5273",-42.0830710873861,146.457405048067,"2004-11-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","14a447be-129d-423e-a579-566e4a7e2bf6","Tasmanian Natural Values Atlas"
"5274",-43.1628406270482,146.803328179644,"1990-11-19","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","13762a38-e76f-4600-9c9f-e38656469e9c","Tasmanian Natural Values Atlas"
"5275",-42.5798869096529,147.562528836258,"1976-11-15","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","1299356a-9606-48df-bb12-4a25cc0c15a1","Tasmanian Natural Values Atlas"
"5276",-42.139214245635,146.425330085202,"2004-11-03","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","101c6cb4-1b9f-435b-aedc-04556e7fbb61","Tasmanian Natural Values Atlas"
"5277",-42.081221761505,146.45867817013,"2007-10-08","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","766ce975-5b36-40cd-a132-fb9180113166","Tasmanian Natural Values Atlas"
"5278",-42.6410755855608,146.764421579229,"2006-10-03","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","75faf988-7f98-4d09-877e-f4a639c047a9","Tasmanian Natural Values Atlas"
"5279",-42.1213832805114,146.434745966085,"2005-10-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","754b59c6-f7e2-45c6-9247-d198fe623e82","Tasmanian Natural Values Atlas"
"5280",-42.126623166964,146.436199622941,"2006-10-11","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","7440d62b-5118-4c60-bce1-8214c4b7eb60","Tasmanian Natural Values Atlas"
"5281",-42.6120253033793,146.769846909228,"2004-10-13","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","73863c8a-a323-4dfc-a858-092086708f48","Tasmanian Natural Values Atlas"
"5282",-41.4492884318268,146.109427263998,"1995-10-31","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","720316be-18e0-40b7-a15f-81568941fcef","Tasmanian Natural Values Atlas"
